Sample_name,Label,Hash,nReads
MFU-52193-1215-d1-1_S26,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,411
MFU-52193-1068-d1-1_S9,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,3650
MFU-52193-872-d1-1_S66,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,4066
MFU-52193-229-d1-1_S42,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,290
MFU-52193-1865-d1-1_S87,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,4083
MFU-52193-541-d1-1_S8,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,3554
MFU-52193-1743-d1-1_S19,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,5222
MFU-52193-1291-d1-1_S40,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,611
MFU-52193-1826-d1-1_S45,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,7627
MFU-52193-210-d1-1_S74,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,5785
MFU-52193-1255-d1-1_S17,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,9116
MFU-52193-80-d1-1_S56,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,13170
MFU-52193-1849-d1-1_S3,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,4275
MFU-52193-1812-d1-1_S7,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1092
MFU-52193-168-d1-1_S59,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1944
MFU-52193-732-d1-1_S77,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,10107
MFU-52193-364-d1-1_S21,MFU,e94ed3b4aab7333d5df623c76ede539668b75b05,716
MFU-52193-1239-d5-1_S18,MFU,b8f90c2a168b5905d37aeb0b050ec29ee31fbdd4,20
MFU-52193-364-d1-1_S21,MFU,66e9e1cf26d70ff3fcc69a0dc2303711ce972f42,2001
MFU-52193-362-d1-1_S108,MFU,66e9e1cf26d70ff3fcc69a0dc2303711ce972f42,268
MFU-52193-88-d1-1_S16,MFU,ff42a138a741b5399d0ecfccffe6138fb9c3af52,245
MFU-52193-135-d10-1_S100,MFU,1a67e71911e42254e8550686b2189cb3516d7b2c,2234
MFU-52193-560-d1-1_S22,MFU,aef9163435d050904ee3986a356bb4b0cfcc16ab,1297
MFU-52193-1565-d1-1_S24,MFU,44bfc7f7f1ad7551731547c867fe6813fb8a7153,4557
MFU-52193-1476-d1-1_S4,MFU,7686b9df5f4e30f0f2fc074e4c4c57062da19a42,622
MFU-52193-1229-d1-1_S12,MFU,c619b4afee2505f296cda61df61b25606cc5dc72,2245
MFU-52193-180-d1-1_S31,MFU,a7f9661f11242e884e3f799f84ded05755a317e9,1001
MFU-52193-1800-d1-1_S35,MFU,f1ca6319d7716ff91153e7eff97e775793366099,1517
MFU-52193-560-d1-1_S22,MFU,08e45e6f8b4a31bba0e3f5a2ddac404dd0179f74,1365
MFU-52193-1476-d1-1_S4,MFU,8b9c38a41b37cae57caba8af5505e1d70f64d45c,608
MFU-52193-88-d1-1_S16,MFU,6c49506da20cc547068ee28d02b3031d23916380,9521
MFU-52193-590-d1-1_S64,MFU,6c49506da20cc547068ee28d02b3031d23916380,17
MFU-52193-1255-d1-1_S17,MFU,6c49506da20cc547068ee28d02b3031d23916380,18219
MFU-52193-180-d1-1_S31,MFU,6c49506da20cc547068ee28d02b3031d23916380,902
MFU-52193-1051-d5-1_S23,MFU,6c49506da20cc547068ee28d02b3031d23916380,263
MFU-52193-1800-d1-1_S35,MFU,6c49506da20cc547068ee28d02b3031d23916380,761
MFU-52193-362-d1-1_S108,MFU,6c49506da20cc547068ee28d02b3031d23916380,558
MFU-52193-1068-d1-1_S9,MFU,6c49506da20cc547068ee28d02b3031d23916380,8278
