"","Primer","Project","tubeID","Dilution","Rep","BestTaxon","nReads","station","lat","lon","depth","depth_cat","wash_idx"
"5717","MFU","52193","1077","d10","1","Pholis laeta",0,"65-7",45.06342667,-125.1028033,500,500,0
"5718","MFU","52193","1077","d10","1","Pholis ornata",0,"65-7",45.06342667,-125.1028033,500,500,0
"5719","MFU","52193","1077","d10","1","Physeter catodon",0,"65-7",45.06342667,-125.1028033,500,500,0
"5720","MFU","52193","1077","d10","1","Pisaster ochraceus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5721","MFU","52193","1077","d10","1","Plectobranchus evides",0,"65-7",45.06342667,-125.1028033,500,500,0
"5722","MFU","52193","1077","d10","1","Pleuronectidae",0,"65-7",45.06342667,-125.1028033,500,500,0
"5723","MFU","52193","1077","d10","1","Pleuronichthys coenosus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5724","MFU","52193","1077","d10","1","Pleuronichthys decurrens",0,"65-7",45.06342667,-125.1028033,500,500,0
"5725","MFU","52193","1077","d10","1","Prionace glauca",0,"65-7",45.06342667,-125.1028033,500,500,0
"5726","MFU","52193","1077","d10","1","Protomyctophum",0,"65-7",45.06342667,-125.1028033,500,500,0
"5727","MFU","52193","1077","d10","1","Protomyctophum crockeri",0,"65-7",45.06342667,-125.1028033,500,500,0
"5728","MFU","52193","1077","d10","1","Protomyctophum thompsoni",0,"65-7",45.06342667,-125.1028033,500,500,0
"5729","MFU","52193","1077","d10","1","Pseudobathylagus milleri",0,"65-7",45.06342667,-125.1028033,500,500,0
"5730","MFU","52193","1077","d10","1","Radulinus asprellus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5731","MFU","52193","1077","d10","1","Rathbunella hypoplecta",0,"65-7",45.06342667,-125.1028033,500,500,0
"5732","MFU","52193","1077","d10","1","Ronquilus jordani",0,"65-7",45.06342667,-125.1028033,500,500,0
"5733","MFU","52193","1077","d10","1","Ruscarius",0,"65-7",45.06342667,-125.1028033,500,500,0
"5734","MFU","52193","1077","d10","1","Sagamichthys abei",0,"65-7",45.06342667,-125.1028033,500,500,0
"5735","MFU","52193","1077","d10","1","Sardinops sagax",0,"65-7",45.06342667,-125.1028033,500,500,0
"5736","MFU","52193","1077","d10","1","Scomber japonicus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5737","MFU","52193","1077","d10","1","Scopelosaurus harryi",0,"65-7",45.06342667,-125.1028033,500,500,0
"5738","MFU","52193","1077","d10","1","Scorpaenichthys marmoratus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5739","MFU","52193","1077","d10","1","Sebastes",0,"65-7",45.06342667,-125.1028033,500,500,0
"5740","MFU","52193","1077","d10","1","Sebastes entomelas",0,"65-7",45.06342667,-125.1028033,500,500,0
"5741","MFU","52193","1077","d10","1","Sebastes mystinus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5742","MFU","52193","1077","d10","1","Sebastes paucispinis",0,"65-7",45.06342667,-125.1028033,500,500,0
"5743","MFU","52193","1077","d10","1","Sebastidae",0,"65-7",45.06342667,-125.1028033,500,500,0
"5744","MFU","52193","1077","d10","1","Serrivomer",0,"65-7",45.06342667,-125.1028033,500,500,0
"5745","MFU","52193","1077","d10","1","Sparisoma",0,"65-7",45.06342667,-125.1028033,500,500,0
"5746","MFU","52193","1077","d10","1","Spirinchus starksi",0,"65-7",45.06342667,-125.1028033,500,500,0
"5747","MFU","52193","1077","d10","1","Squalus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5748","MFU","52193","1077","d10","1","Stenella coeruleoalba",0,"65-7",45.06342667,-125.1028033,500,500,0
"5749","MFU","52193","1077","d10","1","Stenobrachius leucopsarus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5750","MFU","52193","1077","d10","1","Stenobrachius leucopsarus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5751","MFU","52193","1077","d10","1","Stenobrachius nannochir",0,"65-7",45.06342667,-125.1028033,500,500,0
"5752","MFU","52193","1077","d10","1","Sternoptyx",0,"65-7",45.06342667,-125.1028033,500,500,0
"5753","MFU","52193","1077","d10","1","Sternoptyx pseudobscura",0,"65-7",45.06342667,-125.1028033,500,500,0
"5754","MFU","52193","1077","d10","1","Sternoptyx pseudodiaphana",0,"65-7",45.06342667,-125.1028033,500,500,0
"5755","MFU","52193","1077","d10","1","Sus scrofa",0,"65-7",45.06342667,-125.1028033,500,500,0
"5756","MFU","52193","1077","d10","1","Symbolophorus californiensis",0,"65-7",45.06342667,-125.1028033,500,500,0
"5757","MFU","52193","1077","d10","1","Tactostoma macropus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5758","MFU","52193","1077","d10","1","Tarletonbeania crenularis",0,"65-7",45.06342667,-125.1028033,500,500,0
"5759","MFU","52193","1077","d10","1","Tarletonbeania crenularis",0,"65-7",45.06342667,-125.1028033,500,500,0
"5760","MFU","52193","1077","d10","1","Thaleichthys pacificus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5761","MFU","52193","1077","d10","1","Thunnus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5762","MFU","52193","1077","d10","1","Thunnus orientalis",0,"65-7",45.06342667,-125.1028033,500,500,0
"5763","MFU","52193","1077","d10","1","Trachipterus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5764","MFU","52193","1077","d10","1","Trachipterus altivelis",0,"65-7",45.06342667,-125.1028033,500,500,0
"5765","MFU","52193","1077","d10","1","Trachurus symmetricus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5766","MFU","52193","1077","d10","1","Trachurus symmetricus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5767","MFU","52193","1077","d10","1","Tursiops truncatus",0,"65-7",45.06342667,-125.1028033,500,500,0
"5768","MFU","52193","1077","d10","1","Uria",0,"65-7",45.06342667,-125.1028033,500,500,0
"5769","MFU","52193","1077","d10","1","Vinciguerria nimbaria",0,"65-7",45.06342667,-125.1028033,500,500,0
"5770","MFU","52193","1077","d10","1","Xiphister",0,"65-7",45.06342667,-125.1028033,500,500,0
"5771","MFU","52193","1077","d10","1","Ziphius cavirostris",0,"65-7",45.06342667,-125.1028033,500,500,0
"5772","MFU","52193","1077","d10","1","Zoarcidae",0,"65-7",45.06342667,-125.1028033,500,500,0
"5773","MFU","52193","1079","d1","1","Agonopsis vulsa",0,"65-7",45.06342667,-125.1028033,300,300,0
"5774","MFU","52193","1079","d1","1","Allosmerus elongatus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5775","MFU","52193","1079","d1","1","Alosa",0,"65-7",45.06342667,-125.1028033,300,300,0
"5776","MFU","52193","1079","d1","1","Alosa alabamae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5777","MFU","52193","1079","d1","1","Ammodytidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5778","MFU","52193","1079","d1","1","Anarrhichthys ocellatus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5779","MFU","52193","1079","d1","1","Anoplarchus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5780","MFU","52193","1079","d1","1","Anoplopoma fimbria",0,"65-7",45.06342667,-125.1028033,300,300,0
"5781","MFU","52193","1079","d1","1","Apristurus brunneus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5782","MFU","52193","1079","d1","1","Arctozenus risso",0,"65-7",45.06342667,-125.1028033,300,300,0
"5783","MFU","52193","1079","d1","1","Ariosoma balearicum",0,"65-7",45.06342667,-125.1028033,300,300,0
"5784","MFU","52193","1079","d1","1","Artedius",0,"65-7",45.06342667,-125.1028033,300,300,0
"5785","MFU","52193","1079","d1","1","Artedius corallinus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5786","MFU","52193","1079","d1","1","Artedius fenestralis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5787","MFU","52193","1079","d1","1","Artedius harringtoni",0,"65-7",45.06342667,-125.1028033,300,300,0
"5788","MFU","52193","1079","d1","1","Artedius lateralis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5789","MFU","52193","1079","d1","1","Artiodactyla",0,"65-7",45.06342667,-125.1028033,300,300,0
"5790","MFU","52193","1079","d1","1","Ascelichthys rhodorus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5791","MFU","52193","1079","d1","1","Astronesthes",0,"65-7",45.06342667,-125.1028033,300,300,0
"5792","MFU","52193","1079","d1","1","Atherinopsis californiensis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5793","MFU","52193","1079","d1","1","Balaena",0,"65-7",45.06342667,-125.1028033,300,300,0
"5794","MFU","52193","1079","d1","1","Balaena mysticetus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5795","MFU","52193","1079","d1","1","Balaenoptera",0,"65-7",45.06342667,-125.1028033,300,300,0
"5796","MFU","52193","1079","d1","1","Balaenoptera acutorostrata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5797","MFU","52193","1079","d1","1","Balaenoptera musculus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5798","MFU","52193","1079","d1","1","Balaenoptera physalus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5799","MFU","52193","1079","d1","1","Bathyagonus pentacanthus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5800","MFU","52193","1079","d1","1","Bathylagidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5801","MFU","52193","1079","d1","1","Bathylagoides wesethi",0,"65-7",45.06342667,-125.1028033,300,300,0
"5802","MFU","52193","1079","d1","1","Bathyraja spinicauda",0,"65-7",45.06342667,-125.1028033,300,300,0
"5803","MFU","52193","1079","d1","1","Benthalbella dentata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5804","MFU","52193","1079","d1","1","Berardius bairdii",0,"65-7",45.06342667,-125.1028033,300,300,0
"5805","MFU","52193","1079","d1","1","Beringraja",0,"65-7",45.06342667,-125.1028033,300,300,0
"5806","MFU","52193","1079","d1","1","Beringraja binoculata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5807","MFU","52193","1079","d1","1","Beringraja inornata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5808","MFU","52193","1079","d1","1","Bos taurus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5809","MFU","52193","1079","d1","1","Canis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5810","MFU","52193","1079","d1","1","Canis lupus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5811","MFU","52193","1079","d1","1","Careproctus melanurus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5812","MFU","52193","1079","d1","1","Cataetyx rubrirostris",0,"65-7",45.06342667,-125.1028033,300,300,0
"5813","MFU","52193","1079","d1","1","Ceramaster",0,"65-7",45.06342667,-125.1028033,300,300,0
"5814","MFU","52193","1079","d1","1","Ceratoscopelus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5815","MFU","52193","1079","d1","1","Chauliodus macouni",0,"65-7",45.06342667,-125.1028033,300,300,0
"5816","MFU","52193","1079","d1","1","Chilara taylori",0,"65-7",45.06342667,-125.1028033,300,300,0
"5817","MFU","52193","1079","d1","1","Citharichthys",0,"65-7",45.06342667,-125.1028033,300,300,0
"5818","MFU","52193","1079","d1","1","Citharichthys sordidus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5819","MFU","52193","1079","d1","1","Citharichthys stigmaeus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5820","MFU","52193","1079","d1","1","Clupea pallasii",0,"65-7",45.06342667,-125.1028033,300,300,0
"5821","MFU","52193","1079","d1","1","Cololabis saira",0,"65-7",45.06342667,-125.1028033,300,300,0
"5822","MFU","52193","1079","d1","1","Cottidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5823","MFU","52193","1079","d1","1","Cryptacanthodes aleutensis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5824","MFU","52193","1079","d1","1","Cryptacanthodes giganteus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5825","MFU","52193","1079","d1","1","Cyclothone",0,"65-7",45.06342667,-125.1028033,300,300,0
"5826","MFU","52193","1079","d1","1","Cyclothone acclinidens",0,"65-7",45.06342667,-125.1028033,300,300,0
"5827","MFU","52193","1079","d1","1","Cyclothone atraria",0,"65-7",45.06342667,-125.1028033,300,300,0
"5828","MFU","52193","1079","d1","1","Cyclothone pseudopallida",0,"65-7",45.06342667,-125.1028033,300,300,0
"5829","MFU","52193","1079","d1","1","Cyclothone signata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5830","MFU","52193","1079","d1","1","Danaphos oculatus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5831","MFU","52193","1079","d1","1","Dasyscopelus obtusirostris",0,"65-7",45.06342667,-125.1028033,300,300,0
"5832","MFU","52193","1079","d1","1","Delphinidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5833","MFU","52193","1079","d1","1","Delphinus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5834","MFU","52193","1079","d1","1","Dermasterias imbricata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5835","MFU","52193","1079","d1","1","Diaphus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5836","MFU","52193","1079","d1","1","Diaphus dumerilii",0,"65-7",45.06342667,-125.1028033,300,300,0
"5837","MFU","52193","1079","d1","1","Diaphus theta",0,"65-7",45.06342667,-125.1028033,300,300,0
"5838","MFU","52193","1079","d1","1","Diprotodontia",0,"65-7",45.06342667,-125.1028033,300,300,0
"5839","MFU","52193","1079","d1","1","Engraulis mordax",0,"65-7",45.06342667,-125.1028033,300,300,0
"5840","MFU","52193","1079","d1","1","Eopsetta jordani",0,"65-7",45.06342667,-125.1028033,300,300,0
"5841","MFU","52193","1079","d1","1","Eschrichtius robustus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5842","MFU","52193","1079","d1","1","Eumetopias jubatus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5843","MFU","52193","1079","d1","1","Exocoetidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5844","MFU","52193","1079","d1","1","Gadidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5845","MFU","52193","1079","d1","1","Gadus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5846","MFU","52193","1079","d1","1","Gadus chalcogrammus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5847","MFU","52193","1079","d1","1","Gadus macrocephalus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5848","MFU","52193","1079","d1","1","Galeorhinus galeus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5849","MFU","52193","1079","d1","1","Gallus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5850","MFU","52193","1079","d1","1","Gasterosteus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5851","MFU","52193","1079","d1","1","Gibbonsia montereyensis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5852","MFU","52193","1079","d1","1","Gilbertaster anacanthus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5853","MFU","52193","1079","d1","1","Glyptocephalus zachirus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5854","MFU","52193","1079","d1","1","Gobiesox maeandricus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5855","MFU","52193","1079","d1","1","Grampus griseus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5856","MFU","52193","1079","d1","1","Hemilepidotus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5857","MFU","52193","1079","d1","1","Hemiramphidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5858","MFU","52193","1079","d1","1","Hemiramphus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5859","MFU","52193","1079","d1","1","Hemiramphus far",0,"65-7",45.06342667,-125.1028033,300,300,0
"5860","MFU","52193","1079","d1","1","Heteropriacanthus cruentatus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5861","MFU","52193","1079","d1","1","Hexagrammos decagrammus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5862","MFU","52193","1079","d1","1","Hippoglossus stenolepis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5863","MFU","52193","1079","d1","1","Holtbyrnia latifrons",0,"65-7",45.06342667,-125.1028033,300,300,0
"5864","MFU","52193","1079","d1","1","Homo sapiens",26,"65-7",45.06342667,-125.1028033,300,300,0
"5865","MFU","52193","1079","d1","1","Hydrolagus colliei",0,"65-7",45.06342667,-125.1028033,300,300,0
"5866","MFU","52193","1079","d1","1","Hypomesus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5867","MFU","52193","1079","d1","1","Icichthys lockingtoni",0,"65-7",45.06342667,-125.1028033,300,300,0
"5868","MFU","52193","1079","d1","1","Icosteus aenigmaticus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5869","MFU","52193","1079","d1","1","Idiacanthus antrostomus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5870","MFU","52193","1079","d1","1","Jordania zonope",0,"65-7",45.06342667,-125.1028033,300,300,0
"5871","MFU","52193","1079","d1","1","Kogia sima",0,"65-7",45.06342667,-125.1028033,300,300,0
"5872","MFU","52193","1079","d1","1","Lagenorhynchus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5873","MFU","52193","1079","d1","1","Lagenorhynchus obliquidens",0,"65-7",45.06342667,-125.1028033,300,300,0
"5874","MFU","52193","1079","d1","1","Lampadena urophaos",0,"65-7",45.06342667,-125.1028033,300,300,0
"5875","MFU","52193","1079","d1","1","Lampanyctus tenuiformis",3096,"65-7",45.06342667,-125.1028033,300,300,0
"5876","MFU","52193","1079","d1","1","Lepidopsetta",0,"65-7",45.06342667,-125.1028033,300,300,0
"5877","MFU","52193","1079","d1","1","Leptocottus armatus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5878","MFU","52193","1079","d1","1","Leuroglossus stilbius",0,"65-7",45.06342667,-125.1028033,300,300,0
"5879","MFU","52193","1079","d1","1","Liparis fucensis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5880","MFU","52193","1079","d1","1","Liparis mucosus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5881","MFU","52193","1079","d1","1","Liparis pulchellus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5882","MFU","52193","1079","d1","1","Lipolagus ochotensis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5883","MFU","52193","1079","d1","1","Lumpenus sagitta",0,"65-7",45.06342667,-125.1028033,300,300,0
"5884","MFU","52193","1079","d1","1","Lycenchelys",0,"65-7",45.06342667,-125.1028033,300,300,0
"5885","MFU","52193","1079","d1","1","Lycodapus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5886","MFU","52193","1079","d1","1","Lycodapus mandibularis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5887","MFU","52193","1079","d1","1","Lycodapus parviceps",0,"65-7",45.06342667,-125.1028033,300,300,0
"5888","MFU","52193","1079","d1","1","Lycodes",0,"65-7",45.06342667,-125.1028033,300,300,0
"5889","MFU","52193","1079","d1","1","Lycodes cortezianus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5890","MFU","52193","1079","d1","1","Lycodes diapterus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5891","MFU","52193","1079","d1","1","Lyopsetta exilis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5892","MFU","52193","1079","d1","1","Macropodidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5893","MFU","52193","1079","d1","1","Macropus fuliginosus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5894","MFU","52193","1079","d1","1","Macropus giganteus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5895","MFU","52193","1079","d1","1","Magnisudis atlantica",0,"65-7",45.06342667,-125.1028033,300,300,0
"5896","MFU","52193","1079","d1","1","Mallotus villosus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5897","MFU","52193","1079","d1","1","Megaptera novaeangliae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5898","MFU","52193","1079","d1","1","Melamphaes lugubris",0,"65-7",45.06342667,-125.1028033,300,300,0
"5899","MFU","52193","1079","d1","1","Melanostigma pammelas",0,"65-7",45.06342667,-125.1028033,300,300,0
"5900","MFU","52193","1079","d1","1","Merluccius productus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5901","MFU","52193","1079","d1","1","Merluccius angustimanus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5902","MFU","52193","1079","d1","1","Merluccius productus",8915,"65-7",45.06342667,-125.1028033,300,300,0
"5903","MFU","52193","1079","d1","1","Microgadus proximus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5904","MFU","52193","1079","d1","1","Microstomus pacificus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5905","MFU","52193","1079","d1","1","Mirounga angustirostris",0,"65-7",45.06342667,-125.1028033,300,300,0
"5906","MFU","52193","1079","d1","1","Mola",0,"65-7",45.06342667,-125.1028033,300,300,0
"5907","MFU","52193","1079","d1","1","Mola tecta",0,"65-7",45.06342667,-125.1028033,300,300,0
"5908","MFU","52193","1079","d1","1","Mulloidichthys",0,"65-7",45.06342667,-125.1028033,300,300,0
"5909","MFU","52193","1079","d1","1","Myctophidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5910","MFU","52193","1079","d1","1","Nannobrachium",0,"65-7",45.06342667,-125.1028033,300,300,0
"5911","MFU","52193","1079","d1","1","Nannobrachium fernae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5912","MFU","52193","1079","d1","1","Nannobrachium regale",0,"65-7",45.06342667,-125.1028033,300,300,0
"5913","MFU","52193","1079","d1","1","Nansenia",0,"65-7",45.06342667,-125.1028033,300,300,0
"5914","MFU","52193","1079","d1","1","Nansenia candida",0,"65-7",45.06342667,-125.1028033,300,300,0
"5915","MFU","52193","1079","d1","1","Odontaster",0,"65-7",45.06342667,-125.1028033,300,300,0
"5916","MFU","52193","1079","d1","1","Oncorhynchus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5917","MFU","52193","1079","d1","1","Oncorhynchus gorbuscha",0,"65-7",45.06342667,-125.1028033,300,300,0
"5918","MFU","52193","1079","d1","1","Oncorhynchus keta",0,"65-7",45.06342667,-125.1028033,300,300,0
"5919","MFU","52193","1079","d1","1","Oncorhynchus kisutch",0,"65-7",45.06342667,-125.1028033,300,300,0
"5920","MFU","52193","1079","d1","1","Oncorhynchus tshawytscha",0,"65-7",45.06342667,-125.1028033,300,300,0
"5921","MFU","52193","1079","d1","1","Ophiodon elongatus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5922","MFU","52193","1079","d1","1","Opostomias mitsuii",0,"65-7",45.06342667,-125.1028033,300,300,0
"5923","MFU","52193","1079","d1","1","Orcinus orca",0,"65-7",45.06342667,-125.1028033,300,300,0
"5924","MFU","52193","1079","d1","1","Orthonopias triacis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5925","MFU","52193","1079","d1","1","Osphranter",0,"65-7",45.06342667,-125.1028033,300,300,0
"5926","MFU","52193","1079","d1","1","Osphranter robustus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5927","MFU","52193","1079","d1","1","Osphranter rufus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5928","MFU","52193","1079","d1","1","Oxylebius pictus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5929","MFU","52193","1079","d1","1","Paralepididae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5930","MFU","52193","1079","d1","1","Parvilux ingens",0,"65-7",45.06342667,-125.1028033,300,300,0
"5931","MFU","52193","1079","d1","1","Patiria miniata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5932","MFU","52193","1079","d1","1","Peprilus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5933","MFU","52193","1079","d1","1","Phalacrocorax pelagicus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5934","MFU","52193","1079","d1","1","Phoca vitulina",0,"65-7",45.06342667,-125.1028033,300,300,0
"5935","MFU","52193","1079","d1","1","Phocoena",0,"65-7",45.06342667,-125.1028033,300,300,0
"5936","MFU","52193","1079","d1","1","Phocoena phocoena",0,"65-7",45.06342667,-125.1028033,300,300,0
"5937","MFU","52193","1079","d1","1","Phocoenoides dalli",0,"65-7",45.06342667,-125.1028033,300,300,0
"5938","MFU","52193","1079","d1","1","Pholidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5939","MFU","52193","1079","d1","1","Pholis laeta",0,"65-7",45.06342667,-125.1028033,300,300,0
"5940","MFU","52193","1079","d1","1","Pholis ornata",0,"65-7",45.06342667,-125.1028033,300,300,0
"5941","MFU","52193","1079","d1","1","Physeter catodon",0,"65-7",45.06342667,-125.1028033,300,300,0
"5942","MFU","52193","1079","d1","1","Pisaster ochraceus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5943","MFU","52193","1079","d1","1","Plectobranchus evides",0,"65-7",45.06342667,-125.1028033,300,300,0
"5944","MFU","52193","1079","d1","1","Pleuronectidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5945","MFU","52193","1079","d1","1","Pleuronichthys coenosus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5946","MFU","52193","1079","d1","1","Pleuronichthys decurrens",0,"65-7",45.06342667,-125.1028033,300,300,0
"5947","MFU","52193","1079","d1","1","Prionace glauca",0,"65-7",45.06342667,-125.1028033,300,300,0
"5948","MFU","52193","1079","d1","1","Protomyctophum",0,"65-7",45.06342667,-125.1028033,300,300,0
"5949","MFU","52193","1079","d1","1","Protomyctophum crockeri",0,"65-7",45.06342667,-125.1028033,300,300,0
"5950","MFU","52193","1079","d1","1","Protomyctophum thompsoni",0,"65-7",45.06342667,-125.1028033,300,300,0
"5951","MFU","52193","1079","d1","1","Pseudobathylagus milleri",3054,"65-7",45.06342667,-125.1028033,300,300,0
"5952","MFU","52193","1079","d1","1","Radulinus asprellus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5953","MFU","52193","1079","d1","1","Rathbunella hypoplecta",0,"65-7",45.06342667,-125.1028033,300,300,0
"5954","MFU","52193","1079","d1","1","Ronquilus jordani",0,"65-7",45.06342667,-125.1028033,300,300,0
"5955","MFU","52193","1079","d1","1","Ruscarius",0,"65-7",45.06342667,-125.1028033,300,300,0
"5956","MFU","52193","1079","d1","1","Sagamichthys abei",0,"65-7",45.06342667,-125.1028033,300,300,0
"5957","MFU","52193","1079","d1","1","Sardinops sagax",0,"65-7",45.06342667,-125.1028033,300,300,0
"5958","MFU","52193","1079","d1","1","Scomber japonicus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5959","MFU","52193","1079","d1","1","Scopelosaurus harryi",0,"65-7",45.06342667,-125.1028033,300,300,0
"5960","MFU","52193","1079","d1","1","Scorpaenichthys marmoratus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5961","MFU","52193","1079","d1","1","Sebastes",0,"65-7",45.06342667,-125.1028033,300,300,0
"5962","MFU","52193","1079","d1","1","Sebastes entomelas",0,"65-7",45.06342667,-125.1028033,300,300,0
"5963","MFU","52193","1079","d1","1","Sebastes mystinus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5964","MFU","52193","1079","d1","1","Sebastes paucispinis",0,"65-7",45.06342667,-125.1028033,300,300,0
"5965","MFU","52193","1079","d1","1","Sebastidae",0,"65-7",45.06342667,-125.1028033,300,300,0
"5966","MFU","52193","1079","d1","1","Serrivomer",0,"65-7",45.06342667,-125.1028033,300,300,0
"5967","MFU","52193","1079","d1","1","Sparisoma",0,"65-7",45.06342667,-125.1028033,300,300,0
"5968","MFU","52193","1079","d1","1","Spirinchus starksi",0,"65-7",45.06342667,-125.1028033,300,300,0
"5969","MFU","52193","1079","d1","1","Squalus",0,"65-7",45.06342667,-125.1028033,300,300,0
"5970","MFU","52193","1079","d1","1","Stenella coeruleoalba",0,"65-7",45.06342667,-125.1028033,300,300,0
