V1,V2,V3
-124.473400673401,49.1830319888734,939.286865234375
-124.456677890011,49.1830319888734,797.216857910156
-124.439955106622,49.1830319888734,579.076843261719
-124.423232323232,49.1830319888734,679.356872558594
-124.406509539843,49.1830319888734,847.746826171875
-124.389786756453,49.1830319888734,794.962280273438
-124.373063973064,49.1830319888734,723.862243652344
-124.356341189675,49.1830319888734,726.722229003906
-124.339618406285,49.1830319888734,759.122253417969
-124.322895622896,49.1830319888734,541.222229003906
-124.306172839506,49.1830319888734,453.982269287109
-124.289450056117,49.1830319888734,622.742248535156
-124.272727272727,49.1830319888734,687.652282714844
-124.256004489338,49.1830319888734,594.177795410156
-124.239281705948,49.1830319888734,425.177795410156
-124.222558922559,49.1830319888734,669.27783203125
-124.205836139169,49.1830319888734,559.997802734375
-124.18911335578,49.1830319888734,484.177795410156
-124.172390572391,49.1830319888734,434.517791748047
-124.155667789001,49.1830319888734,383.577819824219
-124.138945005612,49.1830319888734,420.527801513672
-124.122222222222,49.1830319888734,432.245574951172
-124.105499438833,49.1830319888734,436.395568847656
-124.088776655443,49.1830319888734,479.515563964844
-124.072053872054,49.1830319888734,418.065582275391
-124.055331088664,49.1830319888734,279.20556640625
-124.038608305275,49.1830319888734,186.435577392578
-124.021885521886,49.1830319888734,138.275573730469
-124.005162738496,49.1830319888734,114.905570983887
-123.988439955107,49.1830319888734,88.0749969482422
-123.971717171717,49.1830319888734,67.8349990844727
-123.954994388328,49.1830319888734,57.9049987792969
-123.938271604938,49.1830319888734,13.2950000762939
-123.921548821549,49.1830319888734,2.34500002861023
-123.904826038159,49.1830319888734,-20.1849994659424
-123.88810325477,49.1830319888734,-69.245002746582
-123.87138047138,49.1830319888734,-76.9749984741211
-123.854657687991,49.1830319888734,41.3349990844727
-123.837934904602,49.1830319888734,72.504997253418
-123.821212121212,49.1830319888734,83.5849990844727
-123.804489337823,49.1830319888734,81.0650024414062
-123.787766554433,49.1830319888734,39.7249984741211
-123.771043771044,49.1830319888734,-4.69500017166138
-123.754320987654,49.1830319888734,-37.9949989318848
-123.737598204265,49.1830319888734,-76.9349975585938
-123.720875420875,49.1830319888734,-116.377502441406
-123.704152637486,49.1830319888734,-145.4375
-123.687429854097,49.1830319888734,-180.1875
-123.670707070707,49.1830319888734,-188.997497558594
-123.653984287318,49.1830319888734,-218.307495117188
-123.637261503928,49.1830319888734,-231.627502441406
-123.620538720539,49.1830319888734,-246.307495117188
-123.603815937149,49.1830319888734,-303.877502441406
-123.58709315376,49.1830319888734,-365.184997558594
-123.57037037037,49.1830319888734,-378.065002441406
-123.553647586981,49.1830319888734,-365.994995117188
-123.536924803591,49.1830319888734,-349.744995117188
-123.520202020202,49.1830319888734,-342.684997558594
-123.503479236813,49.1830319888734,-336.625
-123.486756453423,49.1830319888734,-324.875
-123.470033670034,49.1830319888734,-311.375
-123.453310886644,49.1830319888734,-294.377502441406
-123.436588103255,49.1830319888734,-261.1875
-123.419865319865,49.1830319888734,-258.1875
-123.403142536476,49.1830319888734,-262.747497558594
-123.386419753086,49.1830319888734,-258.057495117188
-123.369696969697,49.1830319888734,-235.497497558594
-123.352974186308,49.1830319888734,-206.497497558594
-123.336251402918,49.1830319888734,-178.1875
-123.319528619529,49.1830319888734,-147.434997558594
-123.302805836139,49.1830319888734,-110.815002441406
-123.28608305275,49.1830319888734,-33.435001373291
-123.26936026936,49.1830319888734,-2.31500005722046
-123.252637485971,49.1830319888734,-19.5650005340576
-123.235914702581,49.1830319888734,-32.435001373291
-123.219191919192,49.1830319888734,-20.5650005340576
-123.202469135802,49.1830319888734,-4.11499977111816
-123.185746352413,49.1830319888734,1.218789935112
-123.169023569024,49.1830319888734,0.938789963722229
-123.152300785634,49.1830319888734,1.218789935112
-123.135578002245,49.1830319888734,2.64878988265991
-123.118855218855,49.1830319888734,2.02878999710083
-123.102132435466,49.1830319888734,1.90878999233246
-123.085409652076,49.1830319888734,2.27878999710083
-123.068686868687,49.1830319888734,2.43878984451294
-123.051964085297,49.1830319888734,1.21164047718048
-123.035241301908,49.1830319888734,1.11164045333862
-123.018518518519,49.1830319888734,1.0716404914856
-123.001795735129,49.1830319888734,1.00164043903351
-122.98507295174,49.1830319888734,1.50164043903351
-122.96835016835,49.1830319888734,2.37164044380188
-122.951627384961,49.1830319888734,2.85164046287537
-122.934904601571,49.1830319888734,4.04164028167725
-122.918181818182,49.1830319888734,7.05499982833862
-122.901459034792,49.1830319888734,54.3050003051758
-122.884736251403,49.1830319888734,89.0950012207031
-122.868013468013,49.1830319888734,85.9649963378906
-122.851290684624,49.1830319888734,76.4649963378906
-122.834567901235,49.1830319888734,67.1650009155273
-122.817845117845,49.1830319888734,90.7249984741211
-122.801122334456,49.1830319888734,96.245002746582
-122.784399551066,49.1830319888734,87.1574325561523
-122.767676767677,49.1830319888734,58.7774314880371
-122.750953984287,49.1830319888734,20.9074306488037
-122.734231200898,49.1830319888734,41.9974327087402
-122.717508417508,49.1830319888734,43.1274299621582
-122.700785634119,49.1830319888734,27.4574317932129
-122.68406285073,49.1830319888734,16.0674324035645
-122.66734006734,49.1830319888734,15.8074312210083
-122.650617283951,49.1830319888734,19.0712203979492
-122.633894500561,49.1830319888734,18.4212188720703
-122.617171717172,49.1830319888734,18.1112194061279
-122.600448933782,49.1830319888734,13.5312194824219
-122.583726150393,49.1830319888734,7.7712197303772
-122.567003367003,49.1830319888734,8.50121974945068
-122.550280583614,49.1830319888734,4.91121959686279
-122.533557800224,49.1830319888734,18.0912189483643
-122.516835016835,49.1830319888734,42.6865501403809
-122.500112233446,49.1830319888734,58.1665496826172
-122.483389450056,49.1830319888734,70.4465484619141
-122.466666666667,49.1830319888734,53.5765495300293
-127.433333333333,49.1663421418637,-1686.9375
-127.416610549944,49.1663421418637,-1718.9375
-127.399887766554,49.1663421418637,-1790.49755859375
-127.383164983165,49.1663421418637,-1829.05749511719
-127.366442199776,49.1663421418637,-1736.05749511719
-127.349719416386,49.1663421418637,-1725.87744140625
-127.332996632997,49.1663421418637,-1746.37744140625
-127.316273849607,49.1663421418637,-1743.6875
-127.299551066218,49.1663421418637,-1604.49755859375
-127.282828282828,49.1663421418637,-1524.55749511719
-127.266105499439,49.1663421418637,-1509.62744140625
-127.249382716049,49.1663421418637,-1515.4375
-127.23265993266,49.1663421418637,-1519.07751464844
-127.21593714927,49.1663421418637,-1524.4775390625
-127.199214365881,49.1663421418637,-1506.25744628906
-127.182491582492,49.1663421418637,-1336.6474609375
-127.165768799102,49.1663421418637,-1162.25744628906
-127.149046015713,49.1663421418637,-1009.13751220703
-127.132323232323,49.1663421418637,-889.217529296875
-127.115600448934,49.1663421418637,-797.747497558594
-127.098877665544,49.1663421418637,-717.307495117188
-127.082154882155,49.1663421418637,-641.4375
-127.065432098765,49.1663421418637,-561.244995117188
-127.048709315376,49.1663421418637,-507.434997558594
-127.031986531987,49.1663421418637,-467.375
-127.015263748597,49.1663421418637,-456.934997558594
-126.998540965208,49.1663421418637,-381.315002441406
-126.981818181818,49.1663421418637,-318.565002441406
-126.965095398429,49.1663421418637,-276.625
-126.948372615039,49.1663421418637,-240.065002441406
-126.93164983165,49.1663421418637,-213.440002441406
-126.91492704826,49.1663421418637,-198.309997558594
-126.898204264871,49.1663421418637,-186
-126.881481481481,49.1663421418637,-175.059997558594
-126.864758698092,49.1663421418637,-166.190002441406
-126.848035914703,49.1663421418637,-159.119995117188
-126.831313131313,49.1663421418637,-148.809997558594
-126.814590347924,49.1663421418637,-140.690002441406
-126.797867564534,49.1663421418637,-139.307495117188
-126.781144781145,49.1663421418637,-134.747497558594
-126.764421997755,49.1663421418637,-132.247497558594
-126.747699214366,49.1663421418637,-132.1875
-126.730976430976,49.1663421418637,-128.747497558594
-126.714253647587,49.1663421418637,-127.4375
-126.697530864198,49.1663421418637,-126.1875
-126.680808080808,49.1663421418637,-124.557502746582
-126.664085297419,49.1663421418637,-123.997497558594
-126.647362514029,49.1663421418637,-122.877502441406
-126.63063973064,49.1663421418637,-123.997497558594
-126.61391694725,49.1663421418637,-119.6875
-126.597194163861,49.1663421418637,-114.377502441406
-126.580471380471,49.1663421418637,-119.807502746582
-126.563748597082,49.1663421418637,-118.1875
-126.547025813692,49.1663421418637,-117.127502441406
-126.530303030303,49.1663421418637,-115.684997558594
-126.513580246914,49.1663421418637,-112.184997558594
-126.496857463524,49.1663421418637,-110.315002441406
-126.480134680135,49.1663421418637,-107.375
-126.463411896745,49.1663421418637,-103.315002441406
-126.446689113356,49.1663421418637,-98.745002746582
-126.429966329966,49.1663421418637,-97.0650024414062
-126.413243546577,49.1663421418637,-94.5650024414062
-126.396520763187,49.1663421418637,-89.3724975585938
-126.379797979798,49.1663421418637,-83.7525024414062
-126.363075196409,49.1663421418637,-80.0025024414062
-126.346352413019,49.1663421418637,-77.0625
-126.32962962963,49.1663421418637,-73.3125
-126.31290684624,49.1663421418637,-66.932502746582
-126.296184062851,49.1663421418637,-61.3125
-126.279461279461,49.1663421418637,-59.622501373291
-126.262738496072,49.1663421418637,-59.0574989318848
-126.246015712682,49.1663421418637,-56.997501373291
-126.229292929293,49.1663421418637,-54.127498626709
-126.212570145903,49.1663421418637,-52.377498626709
-126.195847362514,49.1663421418637,-51.247501373291
-126.179124579125,49.1663421418637,-51.3074989318848
-126.162401795735,49.1663421418637,-49.247501373291
-126.145679012346,49.1663421418637,-46.3074989318848
-126.128956228956,49.1663421418637,-39.377498626709
-126.112233445567,49.1663421418637,-37.377498626709
-126.095510662177,49.1663421418637,-27.7474994659424
-126.078787878788,49.1663421418637,-28.4375
-126.062065095398,49.1663421418637,-26.1875
-126.045342312009,49.1663421418637,-6.52750015258789
-126.02861952862,49.1663421418637,-0.897499978542328
-126.01189674523,49.1663421418637,4.25250005722046
-125.995173961841,49.1663421418637,13.4525003433228
-125.978451178451,49.1663421418637,17.4025001525879
-125.961728395062,49.1663421418637,2.82249999046326
-125.945005611672,49.1663421418637,-3.83750009536743
-125.928282828283,49.1663421418637,7.18249988555908
-125.911560044893,49.1663421418637,-0.237499997019768
-125.894837261504,49.1663421418637,3.22250008583069
-125.878114478114,49.1663421418637,-13.6875
-125.861391694725,49.1663421418637,70.7475204467773
-125.844668911336,49.1663421418637,424.807525634766
-125.827946127946,49.1663421418637,448.077514648438
-125.811223344557,49.1663421418637,241.037521362305
-125.794500561167,49.1663421418637,17.6275177001953
-125.777777777778,49.1663421418637,-27.1724815368652
-125.761054994388,49.1663421418637,110.267517089844
-125.744332210999,49.1663421418637,24.2175178527832
-125.727609427609,49.1663421418637,58.8824996948242
-125.71088664422,49.1663421418637,-9.28750038146973
-125.694163860831,49.1663421418637,-62.4375
-125.677441077441,49.1663421418637,-31.9274997711182
-125.660718294052,49.1663421418637,-35.7374992370605
-125.643995510662,49.1663421418637,111.182502746582
-125.627272727273,49.1663421418637,504.992492675781
-125.610549943883,49.1663421418637,442.422485351562
-125.593827160494,49.1663421418637,151.690002441406
-125.577104377104,49.1663421418637,5.09000015258789
-125.560381593715,49.1663421418637,21.0100002288818
-125.543658810325,49.1663421418637,327.940002441406
-125.526936026936,49.1663421418637,674.200012207031
-125.510213243547,49.1663421418637,621.690002441406
-125.493490460157,49.1663421418637,686.690002441406
-125.476767676768,49.1663421418637,943.02001953125
-125.460044893378,49.1663421418637,875.415954589844
-125.443322109989,49.1663421418637,576.965942382812
-125.426599326599,49.1663421418637,116.305931091309
-125.40987654321,49.1663421418637,173.365936279297
-125.39315375982,49.1663421418637,425.185943603516
-125.376430976431,49.1663421418637,937.865905761719
-125.359708193042,49.1663421418637,928.235900878906
-125.342985409652,49.1663421418637,964.195922851562
-125.326262626263,49.1663421418637,758.057006835938
-125.309539842873,49.1663421418637,1129.00695800781
-125.292817059484,49.1663421418637,865.236999511719
-125.276094276094,49.1663421418637,620.046997070312
-125.259371492705,49.1663421418637,484.9169921875
-125.242648709315,49.1663421418637,298.68701171875
-125.225925925926,49.1663421418637,422.736999511719
-125.209203142536,49.1663421418637,662.927001953125
-125.192480359147,49.1663421418637,565.50048828125
-125.175757575758,49.1663421418637,192.340469360352
-125.159034792368,49.1663421418637,175.190475463867
-125.142312008979,49.1663421418637,206.100479125977
-125.125589225589,49.1663421418637,163.32048034668
-125.1088664422,49.1663421418637,481.310485839844
-125.09214365881,49.1663421418637,556.880493164062
-125.075420875421,49.1663421418637,459.870483398438
-125.058698092031,49.1663421418637,421.486877441406
-125.041975308642,49.1663421418637,401.056854248047
-125.025252525253,49.1663421418637,200.996856689453
-125.008529741863,49.1663421418637,322.236877441406
-124.991806958474,49.1663421418637,679.296875
-124.975084175084,49.1663421418637,734.216857910156
-124.958361391695,49.1663421418637,676.466857910156
-124.941638608305,49.1663421418637,442.236877441406
-124.924915824916,49.1663421418637,570.285095214844
-124.908193041526,49.1663421418637,623.875122070312
-124.891470258137,49.1663421418637,628.535095214844
-124.874747474747,49.1663421418637,482.7451171875
-124.858024691358,49.1663421418637,394.895111083984
-124.841301907969,49.1663421418637,393.425109863281
-124.824579124579,49.1663421418637,250.165115356445
-124.80785634119,49.1663421418637,-52.0848922729492
-124.7911335578,49.1663421418637,56.3523788452148
-124.774410774411,49.1663421418637,73.1123809814453
-124.757687991021,49.1663421418637,176.972381591797
-124.740965207632,49.1663421418637,416.992370605469
-124.724242424242,49.1663421418637,596.992370605469
-124.707519640853,49.1663421418637,645.472351074219
-124.690796857464,49.1663421418637,739.362365722656
-124.674074074074,49.1663421418637,543.102355957031
-124.657351290685,49.1663421418637,602.940490722656
-124.640628507295,49.1663421418637,545.690490722656
-124.623905723906,49.1663421418637,654.790466308594
-124.607182940516,49.1663421418637,889.760437011719
-124.590460157127,49.1663421418637,1069.10046386719
-124.573737373737,49.1663421418637,1039.89050292969
-124.557014590348,49.1663421418637,755.160461425781
-124.540291806958,49.1663421418637,644.670471191406
-124.523569023569,49.1663421418637,817.846862792969
-124.50684624018,49.1663421418637,1023.69683837891
-124.49012345679,49.1663421418637,1198.0068359375
-124.473400673401,49.1663421418637,1039.77685546875
-124.456677890011,49.1663421418637,736.676818847656
-124.439955106622,49.1663421418637,885.766845703125
-124.423232323232,49.1663421418637,650.416870117188
-124.406509539843,49.1663421418637,937.27685546875
-124.389786756453,49.1663421418637,815.882263183594
-124.373063973064,49.1663421418637,867.752258300781
-124.356341189675,49.1663421418637,963.852233886719
-124.339618406285,49.1663421418637,946.892272949219
-124.322895622896,49.1663421418637,698.612243652344
-124.306172839506,49.1663421418637,508.402252197266
-124.289450056117,49.1663421418637,531.192260742188
-124.272727272727,49.1663421418637,731.072265625
-124.256004489338,49.1663421418637,709.677795410156
-124.239281705948,49.1663421418637,551.807800292969
-124.222558922559,49.1663421418637,438.417816162109
-124.205836139169,49.1663421418637,473.73779296875
-124.18911335578,49.1663421418637,446.327819824219
-124.172390572391,49.1663421418637,325.407806396484
-124.155667789001,49.1663421418637,436.777801513672
-124.138945005612,49.1663421418637,580.437805175781
-124.122222222222,49.1663421418637,597.815551757812
-124.105499438833,49.1663421418637,589.565551757812
-124.088776655443,49.1663421418637,535.625549316406
-124.072053872054,49.1663421418637,646.515563964844
-124.055331088664,49.1663421418637,723.635559082031
-124.038608305275,49.1663421418637,553.495544433594
-124.021885521886,49.1663421418637,334.785583496094
-124.005162738496,49.1663421418637,230.265579223633
-123.988439955107,49.1663421418637,188.565002441406
-123.971717171717,49.1663421418637,141.324996948242
-123.954994388328,49.1663421418637,62.1349983215332
-123.938271604938,49.1663421418637,40.8450012207031
-123.921548821549,49.1663421418637,2.14499998092651
-123.904826038159,49.1663421418637,-23.3150005340576
-123.88810325477,49.1663421418637,-10.5450000762939
-123.87138047138,49.1663421418637,-90.004997253418
-123.854657687991,49.1663421418637,9.36499977111816
-123.837934904602,49.1663421418637,89.0950012207031
-123.821212121212,49.1663421418637,89.0650024414062
-123.804489337823,49.1663421418637,110.074996948242
-123.787766554433,49.1663421418637,117.775001525879
-123.771043771044,49.1663421418637,83.5849990844727
-123.754320987654,49.1663421418637,53.3549995422363
-123.737598204265,49.1663421418637,25.8449993133545
-123.720875420875,49.1663421418637,15.3625001907349
-123.704152637486,49.1663421418637,-21.9174995422363
-123.687429854097,49.1663421418637,-41.3175010681152
-123.670707070707,49.1663421418637,-79.6975021362305
-123.653984287318,49.1663421418637,-111.377502441406
-123.637261503928,49.1663421418637,-141.627502441406
-123.620538720539,49.1663421418637,-162.127502441406
-123.603815937149,49.1663421418637,-181.497497558594
-123.58709315376,49.1663421418637,-234.184997558594
-123.57037037037,49.1663421418637,-324.934997558594
-123.553647586981,49.1663421418637,-382.375
-123.536924803591,49.1663421418637,-368.184997558594
-123.520202020202,49.1663421418637,-351.815002441406
-123.503479236813,49.1663421418637,-339.375
-123.486756453423,49.1663421418637,-328.434997558594
-123.470033670034,49.1663421418637,-313.875
-123.453310886644,49.1663421418637,-299.4375
-123.436588103255,49.1663421418637,-270.807495117188
-123.419865319865,49.1663421418637,-241.747497558594
-123.403142536476,49.1663421418637,-231.807495117188
-123.386419753086,49.1663421418637,-214.377502441406
-123.369696969697,49.1663421418637,-200.9375
-123.352974186308,49.1663421418637,-215.9375
-123.336251402918,49.1663421418637,-180.057495117188
-123.319528619529,49.1663421418637,-142.065002441406
-123.302805836139,49.1663421418637,-104.565002441406
-123.28608305275,49.1663421418637,-39.064998626709
-123.26936026936,49.1663421418637,-4.56500005722046
-123.252637485971,49.1663421418637,-23.6849994659424
-123.235914702581,49.1663421418637,-36.935001373291
-123.219191919192,49.1663421418637,-30.9950008392334
-123.202469135802,49.1663421418637,-11.4549999237061
-123.185746352413,49.1663421418637,1.65878999233246
-123.169023569024,49.1663421418637,1.6487900018692
-123.152300785634,49.1663421418637,1.41878998279572
-123.135578002245,49.1663421418637,1.88879001140594
-123.118855218855,49.1663421418637,1.78878998756409
-123.102132435466,49.1663421418637,1.57878994941711
-123.085409652076,49.1663421418637,1.94878995418549
-123.068686868687,49.1663421418637,1.59878993034363
-123.051964085297,49.1663421418637,4.46164035797119
-123.035241301908,49.1663421418637,4.53164052963257
-123.018518518519,49.1663421418637,3.38164043426514
-123.001795735129,49.1663421418637,2.03164052963257
-122.98507295174,49.1663421418637,2.0716404914856
-122.96835016835,49.1663421418637,2.96164035797119
-122.951627384961,49.1663421418637,3.78164052963257
-122.934904601571,49.1663421418637,8.24164009094238
-122.918181818182,49.1663421418637,55.3849983215332
-122.901459034792,49.1663421418637,92.4250030517578
-122.884736251403,49.1663421418637,98.4349975585938
-122.868013468013,49.1663421418637,82.5449981689453
-122.851290684624,49.1663421418637,58.9850006103516
-122.834567901235,49.1663421418637,39.3450012207031
-122.817845117845,49.1663421418637,50.7150001525879
-122.801122334456,49.1663421418637,60.5149993896484
-122.784399551066,49.1663421418637,84.5874328613281
-122.767676767677,49.1663421418637,68.7174301147461
-122.750953984287,49.1663421418637,34.8274307250977
-122.734231200898,49.1663421418637,4.24743127822876
-122.717508417508,49.1663421418637,1.37743151187897
-122.700785634119,49.1663421418637,6.51743125915527
-122.68406285073,49.1663421418637,14.907431602478
-122.66734006734,49.1663421418637,27.4374313354492
-122.650617283951,49.1663421418637,50.0912208557129
-122.633894500561,49.1663421418637,58.7212181091309
-122.617171717172,49.1663421418637,58.7912178039551
-122.600448933782,49.1663421418637,37.3312187194824
-122.583726150393,49.1663421418637,9.10121917724609
-122.567003367003,49.1663421418637,7.53121948242188
-122.550280583614,49.1663421418637,15.901219367981
-122.533557800224,49.1663421418637,46.6712188720703
-122.516835016835,49.1663421418637,8.48655033111572
-122.500112233446,49.1663421418637,8.27655029296875
-122.483389450056,49.1663421418637,5.50654983520508
-122.466666666667,49.1663421418637,3.636549949646
-127.433333333333,49.149652294854,-1750.30749511719
-127.416610549944,49.149652294854,-1788.12744140625
-127.399887766554,49.149652294854,-1865.9375
-127.383164983165,49.149652294854,-1920.87744140625
-127.366442199776,49.149652294854,-1926.05749511719
-127.349719416386,49.149652294854,-1894.24755859375
-127.332996632997,49.149652294854,-1858.4375
-127.316273849607,49.149652294854,-1808.99755859375
-127.299551066218,49.149652294854,-1689.49755859375
-127.282828282828,49.149652294854,-1615.87744140625
-127.266105499439,49.149652294854,-1577.99755859375
-127.249382716049,49.149652294854,-1543.55749511719
-127.23265993266,49.149652294854,-1540.4375
-127.21593714927,49.149652294854,-1553.6875
-127.199214365881,49.149652294854,-1583.6875
-127.182491582492,49.149652294854,-1466.31750488281
-127.165768799102,49.149652294854,-1259.37744140625
-127.149046015713,49.149652294854,-1120.03747558594
-127.132323232323,49.149652294854,-977.66748046875
-127.115600448934,49.149652294854,-879.637512207031
-127.098877665544,49.149652294854,-806.41748046875
-127.082154882155,49.149652294854,-747.277526855469
-127.065432098765,49.149652294854,-678.244995117188
-127.048709315376,49.149652294854,-628.315002441406
-127.031986531987,49.149652294854,-600.744995117188
-127.015263748597,49.149652294854,-550.125
-126.998540965208,49.149652294854,-455.184997558594
-126.981818181818,49.149652294854,-390.875
-126.965095398429,49.149652294854,-333.875
-126.948372615039,49.149652294854,-285.125
-126.93164983165,49.149652294854,-241.309997558594
-126.91492704826,49.149652294854,-213.809997558594
-126.898204264871,49.149652294854,-195.309997558594
-126.881481481481,49.149652294854,-181.869995117188
-126.864758698092,49.149652294854,-173.940002441406
-126.848035914703,49.149652294854,-167.059997558594
-126.831313131313,49.149652294854,-159.309997558594
-126.814590347924,49.149652294854,-149.869995117188
-126.797867564534,49.149652294854,-144.807495117188
-126.781144781145,49.149652294854,-138.747497558594
-126.764421997755,49.149652294854,-136.807495117188
-126.747699214366,49.149652294854,-137.057495117188
-126.730976430976,49.149652294854,-135.807495117188
-126.714253647587,49.149652294854,-135.247497558594
-126.697530864198,49.149652294854,-130.6875
-126.680808080808,49.149652294854,-130.4375
-126.664085297419,49.149652294854,-128.4375
-126.647362514029,49.149652294854,-126.4375
-126.63063973064,49.149652294854,-126.1875
-126.61391694725,49.149652294854,-123.6875
-126.597194163861,49.149652294854,-119.4375
-126.580471380471,49.149652294854,-122.057502746582
-126.563748597082,49.149652294854,-121.557502746582
-126.547025813692,49.149652294854,-120.497497558594
-126.530303030303,49.149652294854,-118.495002746582
-126.513580246914,49.149652294854,-115.995002746582
-126.496857463524,49.149652294854,-114.315002441406
-126.480134680135,49.149652294854,-111.815002441406
-126.463411896745,49.149652294854,-110.315002441406
-126.446689113356,49.149652294854,-106.245002746582
-126.429966329966,49.149652294854,-100.625
-126.413243546577,49.149652294854,-97.245002746582
-126.396520763187,49.149652294854,-94.432502746582
-126.379797979798,49.149652294854,-91.5625
-126.363075196409,49.149652294854,-85.0625
-126.346352413019,49.149652294854,-80.182502746582
-126.32962962963,49.149652294854,-76.3125
-126.31290684624,49.149652294854,-72.8125
-126.296184062851,49.149652294854,-68.5025024414062
-126.279461279461,49.149652294854,-63.622501373291
-126.262738496072,49.149652294854,-61.497501373291
-126.246015712682,49.149652294854,-60.0574989318848
-126.229292929293,49.149652294854,-57.497501373291
-126.212570145903,49.149652294854,-58.1875
-126.195847362514,49.149652294854,-56.8074989318848
-126.179124579125,49.149652294854,-53.997501373291
-126.162401795735,49.149652294854,-52.627498626709
-126.145679012346,49.149652294854,-49.877498626709
-126.128956228956,49.149652294854,-42.747501373291
-126.112233445567,49.149652294854,-37.877498626709
-126.095510662177,49.149652294854,-41.0574989318848
-126.078787878788,49.149652294854,-43.8074989318848
-126.062065095398,49.149652294854,-43.1875
-126.045342312009,49.149652294854,-39.3074989318848
-126.02861952862,49.149652294854,-30.4974994659424
-126.01189674523,49.149652294854,-22.5575008392334
-125.995173961841,49.149652294854,-16.1875
-125.978451178451,49.149652294854,-9.3774995803833
-125.961728395062,49.149652294854,-13.2775001525879
-125.945005611672,49.149652294854,15.8024997711182
-125.928282828283,49.149652294854,-3.62750005722046
-125.911560044893,49.149652294854,18.4825000762939
-125.894837261504,49.149652294854,19.0224990844727
-125.878114478114,49.149652294854,-4.74749994277954
-125.861391694725,49.149652294854,8.22751712799072
-125.844668911336,49.149652294854,59.3875160217285
-125.827946127946,49.149652294854,167.117523193359
-125.811223344557,49.149652294854,102.107521057129
-125.794500561167,49.149652294854,-2.40248250961304
-125.777777777778,49.149652294854,64.8075180053711
-125.761054994388,49.149652294854,18.9275169372559
-125.744332210999,49.149652294854,7.8575177192688
-125.727609427609,49.149652294854,19.5825004577637
-125.71088664422,49.149652294854,-50.1875
-125.694163860831,49.149652294854,-28.2275009155273
-125.677441077441,49.149652294854,21.9025001525879
-125.660718294052,49.149652294854,51.1824989318848
-125.643995510662,49.149652294854,261.8125
-125.627272727273,49.149652294854,334.682495117188
-125.610549943883,49.149652294854,56.8325004577637
-125.593827160494,49.149652294854,51.1399993896484
-125.577104377104,49.149652294854,13.8199996948242
-125.560381593715,49.149652294854,15.3100004196167
-125.543658810325,49.149652294854,436.429992675781
-125.526936026936,49.149652294854,784.5
-125.510213243547,49.149652294854,488.850006103516
-125.493490460157,49.149652294854,341.540008544922
-125.476767676768,49.149652294854,778.349975585938
-125.460044893378,49.149652294854,777.915954589844
-125.443322109989,49.149652294854,298.455932617188
-125.426599326599,49.149652294854,89.5359344482422
-125.40987654321,49.149652294854,142.985931396484
-125.39315375982,49.149652294854,601.35595703125
-125.376430976431,49.149652294854,947.185913085938
-125.359708193042,49.149652294854,842.295959472656
-125.342985409652,49.149652294854,509.555938720703
-125.326262626263,49.149652294854,881.427001953125
-125.309539842873,49.149652294854,814.836975097656
-125.292817059484,49.149652294854,496.677001953125
-125.276094276094,49.149652294854,857.827026367188
-125.259371492705,49.149652294854,1015.82702636719
-125.242648709315,49.149652294854,624.007019042969
-125.225925925926,49.149652294854,218.266998291016
-125.209203142536,49.149652294854,597.817016601562
-125.192480359147,49.149652294854,456.130462646484
-125.175757575758,49.149652294854,378.630462646484
-125.159034792368,49.149652294854,380.430480957031
-125.142312008979,49.149652294854,210.350479125977
-125.125589225589,49.149652294854,124.40047454834
-125.1088664422,49.149652294854,484.430480957031
-125.09214365881,49.149652294854,627.73046875
-125.075420875421,49.149652294854,670.350463867188
-125.058698092031,49.149652294854,675.02685546875
-125.041975308642,49.149652294854,879.746887207031
-125.025252525253,49.149652294854,695.416870117188
-125.008529741863,49.149652294854,307.686859130859
-124.991806958474,49.149652294854,205.396865844727
-124.975084175084,49.149652294854,701.586853027344
-124.958361391695,49.149652294854,693.796875
-124.941638608305,49.149652294854,526.636840820312
-124.924915824916,49.149652294854,534.445129394531
-124.908193041526,49.149652294854,550.97509765625
-124.891470258137,49.149652294854,750.055114746094
-124.874747474747,49.149652294854,777.405090332031
-124.858024691358,49.149652294854,549.655090332031
-124.841301907969,49.149652294854,432.575103759766
-124.824579124579,49.149652294854,261.255096435547
-124.80785634119,49.149652294854,-62.3448905944824
-124.7911335578,49.149652294854,-4.5476222038269
-124.774410774411,49.149652294854,247.572372436523
-124.757687991021,49.149652294854,425.622375488281
-124.740965207632,49.149652294854,544.982360839844
-124.724242424242,49.149652294854,870.412353515625
-124.707519640853,49.149652294854,987.072387695312
-124.690796857464,49.149652294854,810.752380371094
-124.674074074074,49.149652294854,756.912353515625
-124.657351290685,49.149652294854,972.720458984375
-124.640628507295,49.149652294854,1027.21044921875
-124.623905723906,49.149652294854,754.270446777344
-124.607182940516,49.149652294854,676.380493164062
-124.590460157127,49.149652294854,860.75048828125
-124.573737373737,49.149652294854,869.200439453125
-124.557014590348,49.149652294854,852.110473632812
-124.540291806958,49.149652294854,721.860473632812
-124.523569023569,49.149652294854,1033.91687011719
-124.50684624018,49.149652294854,924.586853027344
-124.49012345679,49.149652294854,971.836853027344
-124.473400673401,49.149652294854,1200.78686523438
-124.456677890011,49.149652294854,1215.24682617188
-124.439955106622,49.149652294854,1119.83679199219
-124.423232323232,49.149652294854,719.896850585938
-124.406509539843,49.149652294854,966.596862792969
