Sample_name,Label,Hash,nReads
MFU-52472-004-d10-1_S73,MFU,6c49506da20cc547068ee28d02b3031d23916380,10
MFU-52348-1447-d1-2_S57,MFU,6c49506da20cc547068ee28d02b3031d23916380,1324
MFU-52462-252-d10-1_S76,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,22
MFU-mock-skewed-d1-2_S68,MFU,e3c0667d6d53f2832fd39b8a0988b4448bf5fda6,3
MFU-52348-1446-d1-2_S56,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,4
MFU-52348-1448-d10-1_S58,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,10
MFU-52472-005-d10-1_S74,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,12
MFU-52348-1449-d1-1_S53,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,13
MFU-52472-004-d10-1_S73,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,25
MFU-mock-skewed-d1-3_S69,MFU,19150972075779b8cab401f2eecf2bd7450b7cfe,4
MFU-mock-skewed-d1-2_S68,MFU,19150972075779b8cab401f2eecf2bd7450b7cfe,12
MFU-mock-skewed-d1-2_S68,MFU,795bcaff7d3c75a0bf513313628031d251243673,11
MFU-mock-skewed-d1-3_S69,MFU,51145f61f9103823951e2d0373bb3de11a2d93a1,3
MFU-mock-skewed-d1-3_S69,MFU,5aa0b1a1714f749777452a487ca4d99f82e4ea62,6
MFU-mock-skewed-d1-1_S67,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,7
MFU-mock-even-d1-1_S64,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,13
MFU-mock-even-d1-2_S65,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,12
MFU-mock-skewed-d1-2_S68,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,38
MFU-mock-even-d1-3_S66,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,11
MFU-mock-skewed-d1-3_S69,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,17
MFU-52348-1446-d1-1_S50,MFU,8058d9f91a823509fccc497a6b83ef9d045783b0,127
MFU-52348-1446-d1-1_S50,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,265
MFU-52348-1449-d1-1_S53,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,422
MFU-52462-252-d10-1_S76,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,2247
MFU-mock-skewed-d1-2_S68,MFU,6af70bd175298cf5a08a0df642606df027c14003,7
MFU-mock-skewed-d1-3_S69,MFU,98f2eee5cc4142147dc10600148935080b4c2653,706
MFU-mock-even-d1-2_S65,MFU,98f2eee5cc4142147dc10600148935080b4c2653,262
MFU-mock-even-d1-1_S64,MFU,98f2eee5cc4142147dc10600148935080b4c2653,299
MFU-mock-skewed-d1-2_S68,MFU,98f2eee5cc4142147dc10600148935080b4c2653,1100
MFU-mock-even-d1-3_S66,MFU,98f2eee5cc4142147dc10600148935080b4c2653,305
MFU-mock-skewed-d1-1_S67,MFU,98f2eee5cc4142147dc10600148935080b4c2653,250
MFU-mock-skewed-d1-1_S67,MFU,e605f34aa97f3133bd37018d290ae19b4c567d18,248
MFU-mock-skewed-d1-2_S68,MFU,e605f34aa97f3133bd37018d290ae19b4c567d18,1026
MFU-52348-1445-d1-1_S49,MFU,e605f34aa97f3133bd37018d290ae19b4c567d18,3
MFU-mock-even-d1-2_S65,MFU,e605f34aa97f3133bd37018d290ae19b4c567d18,551
MFU-mock-skewed-d1-3_S69,MFU,e605f34aa97f3133bd37018d290ae19b4c567d18,583
MFU-mock-even-d1-3_S66,MFU,e605f34aa97f3133bd37018d290ae19b4c567d18,690
MFU-mock-even-d1-1_S64,MFU,e605f34aa97f3133bd37018d290ae19b4c567d18,734
MFU-52348-1446-d1-1_S50,MFU,da83c719cc06209b92f6b2c6a335a055a2db77cf,25
MFU-52348-1446-d1-3_S62,MFU,da83c719cc06209b92f6b2c6a335a055a2db77cf,19
MFU-52348-1446-d1-2_S56,MFU,da83c719cc06209b92f6b2c6a335a055a2db77cf,26
MFU-52348-1449-d1-1_S53,MFU,d1463558602bbd84bea02961a12237b821b43668,36
MFU-52348-1449-d1-1_S53,MFU,c6d586dc78d8ef5cac238cba2d5714407775bd69,23
MFU-mock-skewed-d1-1_S67,MFU,ffff4e3651166c39b4c7ac9fe8010b796d1d9963,11
MFU-mock-even-d1-2_S65,MFU,ffff4e3651166c39b4c7ac9fe8010b796d1d9963,18
MFU-mock-skewed-d1-3_S69,MFU,ffff4e3651166c39b4c7ac9fe8010b796d1d9963,14
MFU-mock-skewed-d1-2_S68,MFU,ffff4e3651166c39b4c7ac9fe8010b796d1d9963,26
MFU-mock-even-d1-1_S64,MFU,ffff4e3651166c39b4c7ac9fe8010b796d1d9963,23
MFU-mock-even-d1-3_S66,MFU,ffff4e3651166c39b4c7ac9fe8010b796d1d9963,12
MFU-mock-skewed-d1-3_S69,MFU,5a410d1fde05dbeb2c71dca738549a9f69b1f869,52
MFU-mock-even-d1-2_S65,MFU,5a410d1fde05dbeb2c71dca738549a9f69b1f869,411
MFU-mock-skewed-d1-2_S68,MFU,5a410d1fde05dbeb2c71dca738549a9f69b1f869,76
MFU-mock-even-d1-1_S64,MFU,5a410d1fde05dbeb2c71dca738549a9f69b1f869,554
MFU-mock-skewed-d1-1_S67,MFU,5a410d1fde05dbeb2c71dca738549a9f69b1f869,37
MFU-mock-even-d1-3_S66,MFU,5a410d1fde05dbeb2c71dca738549a9f69b1f869,367
MFU-mock-even-d1-3_S66,MFU,c50e6963e5241fb172b1dd5b7780ab38d2d9c41a,48
MFU-mock-skewed-d1-3_S69,MFU,c50e6963e5241fb172b1dd5b7780ab38d2d9c41a,29
MFU-mock-skewed-d1-2_S68,MFU,c50e6963e5241fb172b1dd5b7780ab38d2d9c41a,72
MFU-mock-even-d1-2_S65,MFU,c50e6963e5241fb172b1dd5b7780ab38d2d9c41a,65
MFU-mock-even-d1-1_S64,MFU,c50e6963e5241fb172b1dd5b7780ab38d2d9c41a,74
MFU-mock-even-d1-2_S65,MFU,d8ce921b87ee2a3603e306e0c556b24194c9d7c6,123
MFU-mock-even-d1-1_S64,MFU,d8ce921b87ee2a3603e306e0c556b24194c9d7c6,130
MFU-mock-skewed-d1-1_S67,MFU,d8ce921b87ee2a3603e306e0c556b24194c9d7c6,224
MFU-mock-skewed-d1-2_S68,MFU,d8ce921b87ee2a3603e306e0c556b24194c9d7c6,972
MFU-mock-even-d1-3_S66,MFU,d8ce921b87ee2a3603e306e0c556b24194c9d7c6,105
MFU-mock-skewed-d1-3_S69,MFU,d8ce921b87ee2a3603e306e0c556b24194c9d7c6,594
MFU-mock-even-d1-2_S65,MFU,2c0ecd2087b03e283b66c488815ba17791f487f5,285
MFU-mock-skewed-d1-3_S69,MFU,2c0ecd2087b03e283b66c488815ba17791f487f5,79
MFU-mock-even-d1-3_S66,MFU,2c0ecd2087b03e283b66c488815ba17791f487f5,344
MFU-mock-skewed-d1-1_S67,MFU,2c0ecd2087b03e283b66c488815ba17791f487f5,36
MFU-mock-skewed-d1-2_S68,MFU,2c0ecd2087b03e283b66c488815ba17791f487f5,109
MFU-mock-even-d1-1_S64,MFU,2c0ecd2087b03e283b66c488815ba17791f487f5,320
MFU-52348-1447-d1-2_S57,MFU,c5eae2c0dc6f962d20ad094c21a93058656894f7,70
MFU-mock-even-d1-3_S66,MFU,6f15c44437f7ce31d0a433886c4a7af4bd98b904,82
MFU-mock-even-d1-2_S65,MFU,6f15c44437f7ce31d0a433886c4a7af4bd98b904,108
MFU-mock-even-d1-1_S64,MFU,6f15c44437f7ce31d0a433886c4a7af4bd98b904,122
MFU-52462-253-d10-1_S77,MFU,0c56c5b7fb4564bdbf57ec88513e18491a359eff,19
MFU-mock-even-d1-2_S65,MFU,690728fc03a14623b8bbf88d85348c47e24ba0aa,14
MFU-mock-skewed-d1-3_S69,MFU,690728fc03a14623b8bbf88d85348c47e24ba0aa,15
MFU-mock-even-d1-1_S64,MFU,690728fc03a14623b8bbf88d85348c47e24ba0aa,16
MFU-mock-skewed-d1-1_S67,MFU,690728fc03a14623b8bbf88d85348c47e24ba0aa,9
MFU-mock-even-d1-3_S66,MFU,690728fc03a14623b8bbf88d85348c47e24ba0aa,13
MFU-mock-skewed-d1-2_S68,MFU,690728fc03a14623b8bbf88d85348c47e24ba0aa,36
MFU-mock-skewed-d1-1_S67,MFU,b288a795920dc4659d6a9aa9c3c99e936f7a9e4c,5
MFU-mock-even-d1-2_S65,MFU,b288a795920dc4659d6a9aa9c3c99e936f7a9e4c,15
MFU-mock-even-d1-1_S64,MFU,b288a795920dc4659d6a9aa9c3c99e936f7a9e4c,11
MFU-mock-skewed-d1-2_S68,MFU,b288a795920dc4659d6a9aa9c3c99e936f7a9e4c,9
MFU-mock-even-d1-3_S66,MFU,b288a795920dc4659d6a9aa9c3c99e936f7a9e4c,10
MFU-mock-skewed-d1-1_S67,MFU,a210a55551b22693281313c8207fa9ce914b2340,595
MFU-mock-even-d1-2_S65,MFU,a210a55551b22693281313c8207fa9ce914b2340,362
MFU-mock-even-d1-1_S64,MFU,a210a55551b22693281313c8207fa9ce914b2340,465
MFU-mock-skewed-d1-3_S69,MFU,a210a55551b22693281313c8207fa9ce914b2340,1406
MFU-mock-even-d1-3_S66,MFU,a210a55551b22693281313c8207fa9ce914b2340,356
MFU-52472-003-d10-1_S72,MFU,a210a55551b22693281313c8207fa9ce914b2340,200
MFU-mock-skewed-d1-2_S68,MFU,a210a55551b22693281313c8207fa9ce914b2340,2393
MFU-mock-even-d1-2_S65,MFU,e105a98286806fab56828ed516017c4661c2402a,127
MFU-mock-skewed-d1-3_S69,MFU,e105a98286806fab56828ed516017c4661c2402a,360
MFU-mock-even-d1-3_S66,MFU,e105a98286806fab56828ed516017c4661c2402a,132
MFU-mock-skewed-d1-1_S67,MFU,e105a98286806fab56828ed516017c4661c2402a,109
MFU-mock-skewed-d1-2_S68,MFU,e105a98286806fab56828ed516017c4661c2402a,561
MFU-mock-even-d1-1_S64,MFU,e105a98286806fab56828ed516017c4661c2402a,111
MFU-mock-skewed-d1-3_S69,MFU,26914529b25aacc031240221e87052da21793c6f,301
MFU-mock-skewed-d1-1_S67,MFU,26914529b25aacc031240221e87052da21793c6f,113
MFU-mock-even-d1-2_S65,MFU,26914529b25aacc031240221e87052da21793c6f,113
MFU-mock-even-d1-3_S66,MFU,26914529b25aacc031240221e87052da21793c6f,102
MFU-mock-skewed-d1-2_S68,MFU,26914529b25aacc031240221e87052da21793c6f,454
MFU-mock-even-d1-1_S64,MFU,26914529b25aacc031240221e87052da21793c6f,143
MFU-mock-skewed-d1-2_S68,MFU,7e4392f62e0959de26da328f4f1d57fc2faf5202,176
MFU-mock-even-d1-3_S66,MFU,7e4392f62e0959de26da328f4f1d57fc2faf5202,150
MFU-mock-even-d1-2_S65,MFU,7e4392f62e0959de26da328f4f1d57fc2faf5202,141
MFU-mock-skewed-d1-3_S69,MFU,7e4392f62e0959de26da328f4f1d57fc2faf5202,85
MFU-mock-skewed-d1-1_S67,MFU,7e4392f62e0959de26da328f4f1d57fc2faf5202,38
MFU-mock-even-d1-1_S64,MFU,7e4392f62e0959de26da328f4f1d57fc2faf5202,150
MFU-52348-1446-d1-2_S56,MFU,fe76cd3131a1813236d59e0dc01ec9ea485ef020,12
MFU-52472-004-d10-1_S73,MFU,fe76cd3131a1813236d59e0dc01ec9ea485ef020,13
MFU-52462-252-d10-1_S76,MFU,fe76cd3131a1813236d59e0dc01ec9ea485ef020,34
MFU-52472-007-d10-1_S75,MFU,fe76cd3131a1813236d59e0dc01ec9ea485ef020,473
MFU-52462-253-d10-1_S77,MFU,fe76cd3131a1813236d59e0dc01ec9ea485ef020,76
MFU-mock-even-d1-2_S65,MFU,d2d9f1847025c71ebd60dc7714b964bf5387ca81,61
MFU-mock-skewed-d1-3_S69,MFU,d2d9f1847025c71ebd60dc7714b964bf5387ca81,91
MFU-mock-skewed-d1-2_S68,MFU,d2d9f1847025c71ebd60dc7714b964bf5387ca81,165
MFU-mock-even-d1-3_S66,MFU,d2d9f1847025c71ebd60dc7714b964bf5387ca81,74
MFU-mock-skewed-d1-1_S67,MFU,d2d9f1847025c71ebd60dc7714b964bf5387ca81,45
MFU-mock-even-d1-1_S64,MFU,d2d9f1847025c71ebd60dc7714b964bf5387ca81,117
