Sample_name,Label,Hash,nReads
MFU-52193-979-d1-1_S3,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,2380
MFU-52193-993-d5-1_S41,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,62671
MFU-52193-352-d1-1_S26,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,192
MFU-52193-734-d5-1_S79,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,163
MFU-52193-1115-d1-1_S84,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,1170
MFU-52193-529-d1-1_S85,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,262
MFU-52193-1091-d1-1_S44,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,3408
MFU-52193-1334-d1-1_S40,MFU,dae1e830032b2484cbda37826745a2329b904454,434
MFU-52193-1334-d1-1_S40,MFU,9c60b2bc4dd2f0babc0b9b5346f8ef70ad877011,439
MFU-52193-1115-d1-1_S84,MFU,0f891615f353c83f3cb1d3310aadec272e978b03,49
MFU-52193-878-d1-1_S39,MFU,bae3b53faebf2b83102804c3f1176496fd21ed00,255
MFU-52193-1295-d1-1_S34,MFU,28f5cf199af9ba76ca2583bcb8f2ad58ba12332a,4688
MFU-52193-1267-d1-1_S23,MFU,7aecebc35f8d58934318b7c812197aec7822a1bb,1618
MFU-52193-529-d1-1_S85,MFU,7aecebc35f8d58934318b7c812197aec7822a1bb,575
MFU-52193-156-d1-1_S56,MFU,cb8dd23494d4b60b39959aab123c32f1adccef0c,2500
MFU-52193-1231-d1-1_S82,MFU,f03cbc111c922b7c1a35f88b1cef9654d75fb97f,2946
MFU-52193-1267-d1-1_S23,MFU,26b7cad5c54d245c1124b6d0223b096f76855ae7,80
MFU-52193-1281-d1-1_S45,MFU,ddf5d8f01c176ab003be35dd8935dab512bf36c1,34
MFU-52193-700-d1-1_S50,MFU,ddf5d8f01c176ab003be35dd8935dab512bf36c1,3
MFU-52193-1474-d1-1_S80,MFU,ddf5d8f01c176ab003be35dd8935dab512bf36c1,32
MFU-52193-1281-d1-1_S45,MFU,75bd82775db1ff8b93d7cce8b1e81935f84f8d78,25
MFU-52193-1267-d1-1_S23,MFU,75bd82775db1ff8b93d7cce8b1e81935f84f8d78,6
MFU-52193-1093-d1-1_S48,MFU,a0b136cf0c8acdc9ea6ef33ad743d03140bbd58f,357
MFU-52193-1024-d1-1_S36,MFU,ffc2be22e63173cfb10e24ebfb1397f22d9e4dc5,59
MFU-52193-617-d1-1_S72,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,29
MFU-52193-517-d1-1_S19,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,124
MFU-52193-1115-d1-1_S84,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,45
MFU-52193-1157-d1-1_S78,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,512
MFU-52193-1093-d1-1_S48,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,592
MFU-52193-300-d1-1_S17,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,3
MFU-52193-170-d1-1_S33,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,134
MFU-52193-1453-d1-1_S83,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,2561
MFU-52193-1295-d1-1_S34,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,777
MFU-52193-178-d1-1_S30,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,55
MFU-52193-878-d1-1_S39,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,21
MFU-52193-1231-d1-1_S82,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,804
MFU-52193-1044-d1-1_S77,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,4
MFU-52193-1811-d1-1_S54,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,397
MFU-52193-1267-d1-1_S23,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,595
MFU-52193-1682-d1-1_S46,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,44
MFU-52193-1279-d5-1_S62,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,72
MFU-52193-997-d1-1_S20,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,36
MFU-52193-1079-d1-1_S52,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,26
